kinase,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32
DAPK2,-0.4968336028963827,-0.7648004601188785,-0.11219222843949413,-0.051409803985274935,0.34902219826239245,0.13020719498063435,-0.22317388005261157,0.14316650997802163,-0.26798481253400797,0.1265383327165466,0.06305119773133687,0.001809412707472424,0.023042844989893646,0.19396286462631548,-0.061700512931464856,0.13034389312081815,-0.26948195712865725,-0.01983644972760446,-0.06706298364101763,-0.07701709565825876,0.13236389001105164,-0.008671291203909784,-0.16749278530360287,-0.06302577885890864,-0.03221183264504957,0.14515930924344358,0.056633565487757026,-0.042082225425387434,0.19330281281729908,-0.03090197968068073,-0.11319275707496622,0.0243431759665315
DAPK3,-0.42773536148681135,-0.29800012180568747,-0.0010394191288684378,-0.20947005880126116,0.5011249306820121,0.029423835798011874,-0.02890069009044123,0.16443817643746916,-0.013089635171061716,0.047424657025982246,-0.0708330564841417,0.06293635961265225,-0.17237389955117724,0.18527714373673385,-0.09584763715938302,-0.08417693687453831,-0.30897999693811856,0.05052798533292311,0.0986457087909091,0.20186416480498928,0.10599367282517058,-0.012795159687291576,-0.2002931625665186,-0.050790996031067605,-0.050440367029470405,0.08925647772758194,0.06937648771117286,-0.0721265828326071,0.2321767709129382,-0.058386842533000416,-0.04616831280410977,0.03509057844332879
DCAMKL1,-0.5345469939454346,-1.0675131973003305,-0.10788848660704624,-0.25239283118934486,0.23949469208399915,0.2636762211333046,0.056289293141238504,0.0359239007343729,-0.03588122153694316,0.276131375051063,0.08990832824237727,0.22226104140557518,-0.03385138492212225,0.02837325129570561,0.05588637896501778,0.22533227935177252,-0.09101894117280028,0.13866892574265707,-0.22681949917328592,-0.11776477083177529,-0.04285651907867744,-0.06391584163881915,-0.12210748004420326,-0.0002747817605522298,-0.020084645997079105,0.061090905871162116,-0.07299454422772836,0.08970448171527858,-0.13871252183570287,-0.038435987889157454,-0.08072172880022759,-0.03708356806100998
DCAMKL2,-1.6096344101467461,-0.15091346402602368,-0.24061228277835983,0.08008325455401942,-0.011682887597244394,0.2704204221952482,-0.06565367393253359,-0.04858751816002079,-0.11056484620640915,0.21595326209514437,-0.017008053907071666,-0.040023411497062754,0.0475012852095071,0.15810406328371715,0.284467199806,-0.04299695645344594,-0.0835778843362312,-0.26730994776684325,-0.23030312007210377,0.09705631152229807,0.03671597586309268,0.01989751428591863,-0.03286568600482486,0.07502451057149007,-0.06423857852967159,0.08439320983577989,0.06273516398552421,-0.052051058507100546,-0.12173284391267895,-0.06295590112012513,-0.0008612156559654429,0.0311261209612079
DMPK1,0.18359884392073111,-0.4022420795132744,0.501304776714801,-0.20549743422284722,0.26282862589121275,0.3357303833068229,-0.13843936289776965,0.13818266881505956,0.401152647118192,-0.40635772717088736,0.1876079588581503,0.00437373082778697,-0.021812436892415177,-0.21319194265650593,0.06391754563486167,-0.10981346632640084,-0.02385153348047257,-0.02042808907608789,-0.21248706981771026,0.10107216177683148,-0.1584572324632882,0.0014532386028560044,-0.19289382342857134,-0.1717340483624261,-0.054124327009160214,0.03603290223172558,-0.20181692099112694,0.0013015530862906222,0.02446728770323887,-0.002065025279834307,0.07936143466731117,-0.04208108545170166
DSTYK,-2.4363656988361777,0.657681253014654,0.39359972970909823,0.5130414892951919,0.0898394131368561,-0.1415517108144589,-0.34381707307690035,0.0056371232511491605,0.18789568549875174,-0.0036043288387018753,0.03383362133507134,-0.06593208048188352,-0.02766946319775106,-0.16425293436418809,-0.13812750389259873,-0.09580056649782233,0.1366835491224606,0.07308169968829856,0.029897448471417183,0.3642113210521966,0.20438685639637225,-0.24587646591864779,-0.0476422445663771,-0.061239047804873194,0.017016297745048557,0.07936415601667095,-0.16104659058005993,-0.02785536430460519,-0.057453977509649645,-0.24331883265277401,0.004031387951166794,-0.015794220731385485
DYRK1A,-1.6779151720618057,-1.307473802767066,-0.2676790214003765,0.4716719531428761,0.056485212439063424,0.12640198958795945,-0.06926965145417219,-0.19102026906895375,-0.040594081416000495,0.4365644028086626,-0.18489499705726284,0.48155804154449894,-0.38515325844480447,0.4328451040528123,-0.35247811662102035,0.591241802222213,0.6247354584432886,-0.1520960035293151,-0.27115391611392525,0.687805421752541,-0.16595615740483044,0.6467134571933592,-0.10927486172061072,-0.3585742828094911,0.3645841311023585,-0.3623537821029049,0.029428450299624088,0.4212866091271388,-0.004942997326843405,0.04053980648495285,0.4104358521873727,0.011942353417525897
DYRK1B,-1.8718348356450851,0.6574908113731284,0.5344864074866633,-0.4615521734395518,-0.5559619793509548,-0.12828470893879487,0.2596167914882604,0.18916669188703852,-0.2100164546905327,-0.07927052678385382,0.1369087636500509,-0.3109864254937717,-0.1381827452281496,0.170024222369564,0.029746370818686634,0.1598675118899986,0.1410919918401133,0.0017406654714633464,0.026578631827326928,-0.09927349694987349,0.11083041077769967,-0.19792522842025234,0.10057469483250746,-0.006720506240145783,0.173884513994718,-0.059983848305802945,-0.12811440472337143,-0.00029273200272113834,-0.009634634895387805,0.01091685815364784,0.011842108278840241,-0.0375870942115495
DYRK2,-1.6664606023535715,0.1585213884473311,-0.4003149764716525,-0.28489496411455784,-0.5267744368519846,0.20294673721828776,0.2802468127513781,0.31803916880201655,0.0794762995444388,-0.08032869489958899,0.03356356965067693,-0.24185027411803056,-0.06407000169138694,-0.01789940016057891,-0.02504395912575794,0.15550765793853893,0.10900648640390967,0.011149006985854241,0.01875545789753346,-0.21899056803381656,-0.02252352243960176,-0.035742402470312046,0.13301276884302113,0.013906222212848799,-0.13754369370520736,-0.07900487039862382,-0.04520801645771541,0.03592988819849361,-0.019404616605296545,-0.13199300261731484,0.22049445434486176,-0.02490907376651976
DYRK3,-1.6316915533842242,0.31425761840263666,-0.2723699138211244,-0.33508371489453864,-0.3872906838116691,-0.2661308441036892,0.024573155163240542,0.07776929248127629,-0.06472968115035693,-0.04821797555918162,0.08711930160384536,-0.16808707477052634,-0.16875855887573613,-0.012069573147691925,0.026483738356254703,0.05634070835522758,0.09645243898518538,-0.03681970504302163,-0.09103148085719523,-0.1421807579339,0.09473592825944376,-0.011592351527652844,0.1300537110391799,-0.00713146061939702,-0.06406233870057272,-0.07524944015340818,-0.007231675183255251,-0.08328891369200328,-0.05286766474743731,-0.1313168144621016,0.145021286926975,-0.001670128353304662
DYRK4,-1.2355829922056354,0.16099503238147997,-0.09739506990390263,-0.28311664966990396,-0.19994293271034594,-0.4997512078790025,-0.23292947230330696,-0.05169244723301504,-0.33619342871374247,0.08034024991999192,-0.08603647453608726,-0.027797205814198252,-0.20330539695540875,-0.13013324117091923,0.016509313799533333,0.1076368958849811,0.029974699490882984,0.05720846324096014,0.14901330930540557,-0.20145530699213435,0.15039672346257332,0.01416808338503487,0.14997044005291324,0.07178832300469777,-0.06031821387908273,-0.1562345682580267,-0.01455954348602368,-0.048097648463771805,-0.15193418867462355,-0.08842449812637146,0.07698684516888825,0.09705876690207253
EEF2K,-0.4942472923963217,0.9815544077531562,-0.04794381956903512,0.4232380580420246,-0.09825911748881988,0.5128256196691532,-0.41293056530649563,-0.24846923463542933,0.1623947533620674,0.1461181513508322,0.04884604877766057,0.04351834965183792,-0.13488348788513213,0.03761740934191224,-0.0773732595694579,-0.05835259922316102,-0.016605519175274402,0.010928865431536918,-0.1759139959475694,-0.046905227423505065,-0.1079202564037255,0.024531349877308574,-0.14683178055617838,0.2248867586723926,0.22872353491357597,-0.1204894782516653,0.04546809177786322,0.010629390885677936,0.06674744968121168,-0.010529010580581267,0.08328615748662378,0.0559750131472725
HRI,-2.0669862592876553,0.5920759810598096,0.02774821102433925,0.2835145041393992,-0.012123353620311125,-0.02158129058689839,-0.16891961239909983,-0.14318299073908383,-0.03261895287318834,-0.05560204290569995,0.13072723644510595,-0.05537195992157098,0.12309188066416654,0.042687586353824074,-0.12505805827204627,-0.05018918650169533,-0.1606496905886825,0.02815768041976095,-0.14569721738394806,0.1135087297034375,-0.0339562589412236,-0.17498059079880351,-0.06698653452384903,0.16690154428811094,0.08050662709589416,-0.05362143145403523,-0.1144106644174351,0.042025502971937106,0.08671824131469863,0.029260298727759364,-0.057809918444420974,0.0318276472620138
PKR,-0.5098078375244233,-0.47928424947975057,-0.4340331673063282,0.41976022964684334,0.12529386100084397,-0.5847945230109598,-0.22192132802193415,-0.2097885285676187,0.1786437842867999,0.1253154684664484,-0.20794545658585004,0.20874470155167574,-0.1651401277228586,0.33063977065668654,-0.03199717049849467,-0.10354409147579176,0.07344605515541254,-0.28916669190590444,0.05103885697707519,0.15794365125271165,-0.31024275084715847,-0.3642467796702541,0.05243885133541655,-0.07942453976785492,0.2452451236884913,0.05840943457549164,0.1225694733851537,0.06499376755138414,-0.1363057677704551,0.1738939566671235,-0.004667950344227957,0.14913409072398917
PERK,-1.6828686297121205,0.8963263771805001,-0.43919645140436164,0.053835623528279086,0.05376663670341841,-0.2536984421300791,0.12613498833253303,-0.06840683416448588,0.18121396368854711,-0.07950617008129576,0.17592931701371622,-0.04473647711827091,0.28054706304578886,0.036466164868152046,-0.07750814124986641,-0.07105200347168421,-0.18230686023897197,0.06273096682597969,-0.3141351807400535,-0.22841133909385364,-0.15433176649999475,-0.11076589236581505,-0.11881470495540146,0.07824549585797203,0.1000568467520375,-0.17625334854354624,0.0866126405750943,0.12370838084992022,-0.06301692365945696,0.13363713398146448,-0.10319410619782461,0.15980692059516438
GCN2,-0.8921458841455246,0.8965464588471849,0.22660450623307246,0.2172578888689392,0.1382805302188099,-0.3436931889541366,-0.11693074507933572,-0.025993602852240366,-0.02197148324797006,-0.1372257335868102,0.002382861189087559,-0.08118807184316845,0.03202758046609869,0.04295775748124292,0.01573303215780306,-0.030751734992299076,0.01924418360722276,-0.015329460259375042,-0.2120856027762633,0.14026144019953649,-0.15760804219552527,-0.05663169437898996,-0.11197342788052156,0.14237337864851043,0.10950301294130475,-0.1019946611141094,-0.020286605688735974,0.0012515678771128156,-0.14927027548275745,-0.10737331909728055,-0.06402203269466496,0.014608503329359748
IRE1,-0.2555772975246652,0.3462358112951344,0.16536655408635717,0.29170255422066854,-0.2078063956318709,-0.018838442637804285,-0.19332882460651435,-0.09237832402970987,0.1301739411680566,-0.07641912407253508,-0.0802162770539845,-0.048973675034466056,0.17468861466705682,-0.1444052074118948,-0.11590501111329897,-0.011894761621983137,0.009519276070787404,-0.06749730230458961,-0.17191781967052808,-0.004071479672450382,-0.0833450556118658,-0.0766250402868925,0.10805586312770488,0.3382594289685286,0.14811842565161354,-0.02576419150699689,0.04887243356414802,0.08785143478265714,0.1095207058977738,0.04825885455937057,0.012566452948437654,0.029178955588498662
IRE2,-0.0797995233394273,0.12190131607977327,1.3733194706228624,0.2501962061573174,-0.3667955776681077,0.14260707059770109,-0.16421499830845476,-0.23486658539405572,0.04033253981387508,-0.07967314582333501,-0.24377307736278353,0.054153916378948126,0.10163976258849622,-0.22205598018213732,-0.1228667131127642,-0.03452492820229401,0.08997463582494102,-0.11504688852680356,-0.08866785221154884,-0.10780858521870486,-0.1488142191760159,-0.10063264827626431,0.095165626789177,0.10639959591225114,0.07862553462968012,0.03477861749452917,0.028351709357779798,0.02320658493296404,0.1272849211432097,0.017175266694452275,0.06533009782575559,0.12069087162405898
FAM20C,-2.2017729919975864,1.2574826194352136,0.3941378566814909,0.19538080765069543,-0.2731254054378219,0.3030562675880463,-0.1251399343457983,0.3352176922574472,0.32400727153305753,-0.30511102565770304,0.2664323997758369,0.06652220380123952,-0.6515563306893841,0.41725970046821176,0.011238331505639299,-0.25363172168120307,-0.3133045996749092,-0.24446257038822228,0.3956234623420695,0.14557289674319424,0.46720284485569746,-0.03738151027195356,-0.16559817812591393,0.24107546362000634,0.1419531143127767,-0.27131665596682686,0.09379480974017727,-0.3163377361339407,0.04245220096357737,0.12770697859309713,0.13270303329384098,-0.023986181748251005
GAK,0.4385547167384346,-0.19714063332957274,0.30607944059765047,0.36072764974978977,-0.21574038035589183,-0.10603908456895059,0.0297454642819556,0.32455578195824086,-0.04375005291367228,-0.4335999844694416,-0.3467870058457434,0.03366541269151724,0.18782656508400075,0.025636469614337427,-0.08890381978866754,0.1807267881520121,-0.03125012376664526,-0.23676796146706,-0.12754270509156612,-0.024552811989982957,0.08715754343694714,0.045731661068149625,-0.178433518408965,0.03392477516219636,-0.017755528363871478,-0.1531466341098134,-0.1086276090521144,-0.27230730705050293,0.16011353563539268,0.07397439607632876,-0.13911163785880074,-0.05936537730721277
GRK1,0.8309039381696931,0.1138713202195329,0.06532415870496659,0.05607058414465201,0.23661922049870235,0.3789207731470203,-0.3124729361358598,-0.13783060994113416,0.07535903954213857,-0.3973267843257618,-0.11606851576332375,0.10572966199260202,-0.0793261040618568,-0.33349902247634505,0.04164016794525851,0.012242567575521128,0.0036041514540599813,-0.10025462282033376,0.030044916223110018,-0.05307933845888377,-0.18937269115353175,-0.013300572642658812,0.11227888391761652,0.10022495717071427,-0.04782699715283275,0.011700119949855953,0.22488463627854324,0.1227658075840184,-0.06759857744975564,0.038815390096080156,0.046856715428620986,-0.03258951322060766
GRK2,-1.618522286678517,-0.38277569539860345,-0.1368351051065838,-0.040918306511278806,0.18247018172733537,0.2844195796989351,-0.12351185031626946,-0.1012806643075178,0.2295769968541785,-0.1978075101272526,0.09451812176608199,0.023750151353929164,-0.04129212296239342,-0.20614492885914804,-0.21325227825444631,0.020927084265198376,0.1908760525837316,-0.06910020404616114,0.050522853758343554,0.025372103332251806,-0.014024190177033038,-0.042908501002034874,0.053349711980066425,0.008266930151978668,-0.20622426952332268,-0.02236360205530715,0.21349276083134705,-0.02530591748901123,0.0018260359676292228,-0.0906643095647226,0.02670596104059482,-0.01055147725706009
GRK3,-1.632658425669434,-0.3663154885261811,-0.2924322449207113,0.031096493046094683,0.2326133119948245,0.15600237922072385,-0.2312242145003335,-0.1508630862969651,0.12704966914040247,-0.14572139826158761,0.12599159226768714,0.008116457539218804,-0.022056325501698067,-0.1570737354195866,-0.16131692225912528,0.04332411429849385,0.20180279780176413,-0.11644011837350539,-1.403579142170272e-05,0.0030639315686135592,0.052570988461883836,-0.09688357347764731,0.10234199790350683,-0.004612130110099781,-0.12594351258857403,0.005935677234920841,0.2462222797557741,-0.03904846979886809,0.010713414614862882,-0.07994341239053493,-0.005924789923951746,-0.04712428384918531
GRK4,2.0060361383312078,0.7347354872358474,-0.037253028121770164,0.013464818459808273,0.08286523616116663,0.1751411820554449,-0.48292103758222404,-0.3268562356310539,0.09143459049469431,-0.23991644273000964,0.04705999017254863,0.009551292260164658,0.007987792772480408,-0.07231179009846947,-0.07999462987393138,-0.043482682377114876,0.012859640905427077,-0.1701871287641655,-0.041734178485513106,0.10245680246335537,-0.13772898629736044,-0.14818555502072975,0.09289249608518954,0.2560584532020168,-0.0751668831358755,0.10968842127242497,0.2485087584182341,0.09125252206128483,0.0611593446503867,0.020817101389235895,-0.027391818603655606,-0.06285921765435126
GRK5,2.082320464473005,0.7691001799977472,-0.13992792842950483,0.03677064203563371,0.0294486903435152,0.3640194882828683,-0.4191354043221822,-0.3204158769469388,-0.04838266741388786,-0.23309461613891863,-0.01403197444863905,-0.08973599001305176,0.03733037186982899,-0.14756114081462576,-0.05768185689782252,0.025571457691207077,0.05027346508089022,-0.19759901597840876,-0.031024103002108363,0.02851759986245896,-0.1475129624390858,-0.12288246498414307,0.038482763598562744,0.2237415387339337,-0.04459275544327335,-0.05206917169357676,0.3092703018600378,0.13058973464318316,0.08310995371897038,0.009246280115934199,-0.023267236474444824,-0.0948811967760314
GRK6,1.9426048920664611,0.7614255046608835,0.7845219871167969,-0.03944153646680581,-0.08367922250480155,0.38225989116449893,-0.41333009967397905,-0.38439918604032575,-0.08029599571544337,-0.3111511371106931,-0.10211964173204821,-0.05713700179890944,0.004778068183962704,-0.19818788584074548,-0.12437905587936296,0.07517437090269183,0.07246301128322527,-0.154585911835129,0.032591778636156206,-0.00690094801713423,-0.1558476653802974,-0.1788908659796866,0.10915406447731639,0.12679013052555682,-0.0734398802193666,0.033066097853877555,0.25762482895987315,0.13173151409502257,0.08595569876540245,0.05884358177769052,-0.022156217984532593,0.0013093612502734148
GRK7,0.06866725209608347,-0.20810874159046647,0.09123455035894036,0.050778102338220214,0.0340347813122284,0.3032263170937618,-0.2075257507772702,-0.2118104788120685,0.22610093379087398,-0.4506899130050261,-0.14925388895813957,0.09257820627670144,-0.07246476146355203,-0.37772428274246356,0.017795451788213276,0.013801184288925909,-0.11962126768056132,-0.12217461843628238,-0.095491636993659,-0.018535037363207326,-0.11280634948309717,-0.026267068335890247,0.16210760039255478,0.13975205043774877,-0.1171516094337705,0.046391656987019206,0.26683280432998013,0.12139445579490757,-0.03074546140899994,-0.0313095938654375,0.046813623317273415,-0.07982583010804727
GSK3A,-2.032135472238873,0.05211773593797859,0.008330739133109622,-0.2956030234445117,-0.4674355258909613,-0.0610637120219638,0.3421352768463147,0.18822155744073915,-0.07896227012683228,0.06260362967188941,0.10550929835000547,-0.014641172563952906,-0.09604549851631537,0.09514287409062719,0.112133790269671,0.24110939790148078,0.10560253001039807,-0.15173321030639034,-0.005799746889646865,0.009486164258924111,-0.10881974501431513,-0.22822765119588734,0.11415902412532701,0.06586594336622865,-0.15725060379946493,0.08510500706521593,-0.17183504551976855,-0.11673369724642772,0.0008268382793535631,-0.06153103694497883,-0.03179841255302794,-0.019723060801267026
GSK3B,-1.721163630320015,-0.3454112924870323,-0.29347957067252173,-0.22555169805175443,-0.44898410904959296,0.005253321508877508,0.29803836849500176,0.3628316847586002,0.012251674916354873,-0.04691999648364942,0.1541009914357868,-0.02596446101558354,-0.10998714666360199,0.05543947764480762,0.010571874323463014,0.21108329345597018,0.055879148365121784,-0.09745969631362539,0.03306787520595371,-0.08925692215747937,-0.01292409012464145,-0.22921345174269428,0.16175347065129245,0.0005622650836091608,-0.21530182892379027,0.03753040989750281,-0.14406938226612606,-0.0613365825495804,0.0158538618489426,-0.0342590105780077,-0.0577556968652765,0.011396373967435123
HASPIN,0.38130689421730757,-0.4839098949969008,0.3293453016124107,0.6304311857080144,-0.5837929982279504,0.0024807024135551233,-0.8622256729044375,-0.4618344717929106,0.1393092587215232,0.5682314909124839,-0.09352317921320402,0.22222867831536913,-0.07880074452972924,-0.13858588646714867,0.023851943982502122,-0.04887311458846782,-0.006172451020686173,0.12403613856520236,-0.1193560324807888,-0.3607483454610726,0.0233681855808157,-0.16097905880419572,-0.10105742004181709,0.1297272506023221,0.28370835229408475,0.01816590155648868,-0.04327741249409207,-0.11238645085489068,-0.12655478846896817,-0.11289590603248383,-0.03526240140897927,-0.019794336327024264
HIPK1,3.747890088844913,0.9774806350276855,-0.0647184721824388,-0.1269938362052501,-0.3950660245573019,-0.49290916666071166,-0.4807589145246801,0.3849406820193659,0.010236104439108442,0.36715055577058875,0.25193867346135257,0.13420827537508062,-0.06635340462864896,0.09049207436240522,-0.012323734769294051,0.03860122232294853,0.04316311311738064,0.401755309919153,0.04210129259059916,0.03413568845970529,-0.09537300587076127,-0.02708985465647994,0.1320911968245169,-0.009605826822033066,-0.1512750454547204,-0.015309962608310615,0.043520339603904,-0.1481747842296165,-0.06349691157870849,0.005941295287068383,0.1274656763948152,-0.019945984185080864
HIPK2,3.370828876318124,0.9171301022445879,-0.16786732530319817,-0.10364161980476964,-0.4567085924713423,-0.4058311084563931,-0.3865920674142248,0.3977332809581942,0.027575128009898885,0.25034296725319316,0.26303498386009083,0.07372248201028166,-0.11126857378790773,0.08131745307358183,0.04727788067387916,0.09897365643062708,-0.01814219462966632,0.41402434463830085,-0.09199298510582257,0.023805093588738856,-0.004625807833972785,-0.028332287653676968,0.1110287265744014,0.00253329943371777,-0.1320995073748465,-0.014591580349722482,0.02812605662495521,-0.13705986175120355,-0.09312177843499062,0.04687650354670034,0.0767632712263974,-0.015724690088603433
HIPK3,2.8550533444299604,0.6578369925772343,0.12087951955179778,-0.07596129911085737,-0.47835836011297456,-0.6694962574254872,-0.5411620965164593,0.23146850476859024,-0.022789442302814333,0.21233830604201234,0.17082834451988657,0.06360455030360618,-0.023198353323650733,0.08316559008813948,0.06937023202815368,0.05033903479227965,-0.030691734616017007,0.43068778658749446,-0.05158604215466233,0.03483147331171758,-0.009125446713168683,0.028722130053787955,0.1164719233438522,0.07836731766506341,-0.13905646711928799,0.03534517387429077,0.024537077292146048,-0.10294239692492142,-0.08271536479818928,-0.034300672020822556,0.10500654793895621,-0.026418890329011315
HIPK4,-1.6485311981245971,0.8195101552851065,0.69609087343617,-0.361869385964596,-0.36963997766608786,-0.4855226114616669,-0.07836884545785965,-0.007562116603042087,-0.11607899002012786,-0.11974649581935291,0.1690901633985549,-0.06498470525568865,-0.08310344491836512,0.051349646745946644,-0.18156535287603023,0.034046235682735904,-0.1250735515892454,0.19509501755809228,-0.0019000658676505196,-0.06352136308334275,0.14584437034659983,0.11752673955633972,0.051495381976687654,0.01597156990694471,-0.0036980196573634548,0.025045817007851648,0.007950516817220993,0.037012916605829504,-0.024099832307793702,-0.012080639699203345,0.003641630481018252,0.03238768213160637
HUNK,-1.6049608133025917,1.0922600067145158,0.3168872187862515,-0.2729511305592621,0.13157841348368712,-0.20019708294073893,-0.09411603698571602,-0.021994629000425505,-0.2893408137090371,0.10910255024118551,-0.09191708784536953,-0.2413837694174489,0.05675160752009042,0.09981090205571586,0.008837771704137515,0.0003392133589967531,0.04233314054153627,0.007437525596785041,0.026653220157839826,-0.004310187355000577,-0.002130946950491474,0.15816917701647837,0.06188091415303866,-0.03342502890776823,0.0711050302100104,0.07246169432092397,0.09967457618019585,-0.05478243183887954,0.036039991819513846,-0.06429149854287038,0.011832478470047997,-0.11350067847805398
IKKB,-1.9225385385256093,0.488251564002935,0.1757893420516933,0.5464006078210325,-0.1266624370169662,0.028831105769848576,-0.28683938849433543,-0.047688758795804746,0.008785732921011927,-0.23319007334061015,-0.1525264924476826,0.0603972219858061,0.1676951023034239,-0.28806246673709474,-0.20783423112221114,0.032823012553149566,0.16187202182423666,0.1009961467923396,0.09726916619624104,0.1111762159645198,0.1266899163850355,-0.15318011983961421,-0.14933201009337985,-0.1462115297921129,-0.11777286054504588,-0.04250852094101809,0.08557678116249631,-0.03801323187930496,-0.022385382492894335,-0.0713894723473169,-0.012263700895272858,-0.016531758674096175
IKKE,0.36900390475417244,0.91084894449037,0.7760819092936201,0.5180435789160431,-0.39447730813322524,0.37103091489233186,-0.3223194710383144,-0.06710894465187144,-0.04768120949840439,-0.10791011303689754,-0.18617056898542028,0.13718123087707484,0.12918594152020957,-0.07513524871276382,-0.13053315085584807,0.14477121259160755,0.11129636410429371,0.18511805945143855,0.17413980034861726,0.04918590986190015,0.07486943277674245,-0.17204077365741255,-0.12629291266083398,-0.16261182091189505,-0.24475028781511127,0.17527123671949646,-0.005009733762538949,-0.0401557920543026,-0.17519692905110645,-0.10367165549947921,0.06951525859159076,0.02460440985033645
IRAK1,-0.28938497181881007,-0.3693160660965522,0.9654737339489756,0.42165297924923584,0.1438550867302884,-0.06869940921941124,0.42503673617546117,0.16137472088580176,0.24881498249891382,0.12880124485968852,0.019818811804089495,-0.2334667569254634,0.08171145766441403,-0.35448312856530617,0.05445034956694127,0.21587668731540177,-0.09397887876465974,0.023938857932767205,0.17707410071224272,0.1547790460619429,-0.0824890892140422,-0.08614474957257952,0.1515764985886489,0.23185156840954668,0.054626459543280714,-0.020927651982727526,-0.10662362248633908,0.13250784727697126,0.09821873825561536,-0.31544918820188506,0.023763087752440838,0.044272442973005005
IRAK4,-0.940781346840684,-0.5644202872922147,-0.12661385655183094,0.41320616590732023,0.3207023623484219,-0.35175634256891425,0.24270157937381034,-0.22519325714787555,0.030920010427391856,0.3756949222090134,0.2772076893949389,-0.0490075672956983,0.14763296219426386,-0.11255439835470757,-0.01251263080982738,0.26698464142912814,-0.00541788885053979,0.07910547286708496,0.21840705660346774,0.13790674371306968,-0.1581617645540308,-0.11081649685784041,0.23833193872665145,0.2959982974082947,-0.018044891775242555,-0.1873392329840027,-0.0049807058038001135,0.19599561515300204,-0.0025764758316784014,-0.18968852703296774,-0.2223947370010428,-0.056449859497356744
LATS1,-1.7116251221862375,-0.034085930140212765,-0.6384408862527168,-0.33503081430280374,0.13305929467531782,-0.045022583827412824,-0.009394330010139354,-0.14018058919120183,0.11266211667949246,-0.20114428436051848,0.3217508212616704,-0.01669678666211933,0.06957943496532121,0.08841983744013504,-0.3032372776459801,0.049327188421822085,0.06421164356495354,-0.013993215999811058,0.015733243954363735,-0.0870219312862897,-0.04870798162367599,-0.25847043207119563,0.06428198273893716,-0.1107484610926307,0.14452002165795416,-0.06057600023623222,-0.015866835355934156,-0.05063984739547351,0.088757993991558,0.027393569177730136,0.10442209837213674,-0.07179401678049502
LATS2,-1.5236483710392104,-0.07856247016427398,-0.28821126634671024,-0.4045467826545455,0.15885743537649272,0.07231049886724206,0.011263454016762363,-0.11280184059624794,0.12235986452837537,-0.16641842047062017,0.28855937738320997,-0.010048319638121058,-0.009163062877151837,-0.1226278671781665,-0.2833383445130007,0.12419303708782838,0.08936629358590151,0.04932948144081788,-0.07974175523733257,-0.12598665655124414,0.026935360752389025,-0.1310353818201225,0.09956933370721215,0.011631458020951665,0.09549586853403856,0.0749436842726088,0.03950634412342489,-0.039293338626824374,-0.0024095710361898876,-0.026514863150217706,0.09225897294146151,-0.0760689080810975
MAK,-2.072652313288705,0.537857601339668,-0.7381821110352026,-0.21751679828619763,-0.2992426490590194,-0.24890021470016413,0.25068215297082036,0.18390660097502137,-0.22498612279390778,0.14849863538921398,-0.12293716707404337,-0.10083230439502223,0.037333065314009,-0.18779966052987102,0.08795648815397472,-0.1536959652576533,0.023453014624842488,-0.20192378026291802,0.3018316027802194,-0.04176071272861283,-0.09367390564988604,-0.02049609962181631,0.12779262276003697,-0.3179445731341624,-0.055873131524936476,-0.0672684067826526,-0.13688780941259018,-0.02768154851540495,-0.010310157338918668,0.024858047779956323,0.1522610633490097,-0.025882771933783952
MEK1,-0.025040537706732983,-0.17581775543772019,-0.23627116259204828,0.06863546479655293,0.13196517289791637,-0.08116018169064027,0.5093168397665979,0.21103449972146912,0.051803936126160764,-0.4618597746070829,-0.25304845250342756,0.13596477255876893,0.06747795450292103,0.0015181628090612845,0.036422164415945084,0.021210681954443075,0.06646874668084848,0.05387429561340733,-0.02052930691843929,-0.031836772342417254,-0.14238218649322237,0.007903362660835318,0.03314444158316352,0.01778725475483941,-0.062231548346463314,-0.050027874099995685,-0.04643624706244471,-0.06950714847702047,0.12515256649020662,-0.05228050937804604,-0.1641220343118199,0.012449096146529597
MEK2,-2.3710363392299887,-0.3788086930812326,-0.2134662145796484,0.3942452433156632,-0.13550580807643522,0.2177124040218933,0.13188615457086925,0.043135414335825815,0.053313168020608676,-0.12315247920826027,0.045885581844570145,0.30693669885959846,-0.18997750390558174,-0.1970548195423585,-0.0677851430608657,0.32320652827127083,0.2024441340902915,-0.0027491222741222046,-0.013610191854445005,0.07639808962797866,-0.05501152247870171,0.050144285466768065,-0.12141971476875109,-0.1636795368675788,-0.05149027141595295,0.431599025391044,-0.3874136969344449,-0.05989397266838105,0.16873993054679792,-0.08992277676380137,0.06340080064746693,-0.072560035642784
